35453923,2024-11-05,0:00,2024-11-05 0:00,-25,-22.5,-22,2024-11-05,0:00,
35453924,2024-11-05,0:15,2024-11-05 0:15,-25.1,-22.6,-22.1,2024-11-05,0:15,
35453925,2024-11-05,0:30,2024-11-05 0:30,-25.2,-22.7,-22.2,2024-11-05,0:30,
35453926,2024-11-05,0:45,2024-11-05 0:45,-25.3,-22.8,-22.3,2024-11-05,0:45,
35453927,2024-11-05,1:00,2024-11-05 1:00,-25.4,-22.9,-22.4,2024-11-05,1:00,
35453928,2024-11-05,1:15,2024-11-05 1:15,-25.5,-23,-22.5,2024-11-05,1:15,
35453929,2024-11-05,1:30,2024-11-05 1:30,-25.6,-23.1,-22.6,2024-11-05,1:30,
35453930,2024-11-05,1:45,2024-11-05 1:45,-25.7,-23.2,-22.7,2024-11-05,1:45,
35453931,2024-11-05,2:00,2024-11-05 2:00,-25.8,-23.3,-22.8,2024-11-05,2:00,
35453932,2024-11-05,2:15,2024-11-05 2:15,-25.9,-23.4,-22.9,2024-11-05,2:15,
35453933,2024-11-05,2:30,2024-11-05 2:30,-26,-23.5,-23,2024-11-05,2:30,
35453934,2024-11-05,2:45,2024-11-05 2:45,-25.9,-23.3,-22.8,2024-11-05,2:45,
35453935,2024-11-05,3:00,2024-11-05 3:00,-25.8,-23.1,-22.6,2024-11-05,3:00,
35453936,2024-11-05,3:15,2024-11-05 3:15,-25.7,-22.9,-22.4,2024-11-05,3:15,
35453937,2024-11-05,3:30,2024-11-05 3:30,-25.6,-22.7,-22.2,2024-11-05,3:30,
35453938,2024-11-05,3:45,2024-11-05 3:45,-25.5,-22.5,-22,2024-11-05,3:45,
35453939,2024-11-05,4:00,2024-11-05 4:00,-25.4,-22.3,-21.8,2024-11-05,4:00,
35453940,2024-11-05,4:15,2024-11-05 4:15,-25.3,-22.1,-21.6,2024-11-05,4:15,
35453941,2024-11-05,4:30,2024-11-05 4:30,-25.2,-21.9,-21.4,2024-11-05,4:30,
35453942,2024-11-05,4:45,2024-11-05 4:45,-25.1,-21.7,-21.2,2024-11-05,4:45,
35453943,2024-11-05,5:00,2024-11-05 5:00,-25,-21.8,-21.3,2024-11-05,5:00,
35453944,2024-11-05,5:15,2024-11-05 5:15,-24.9,-21.9,-21.4,2024-11-05,5:15,
35453945,2024-11-05,5:30,2024-11-05 5:30,-24.8,-22,-21.5,2024-11-05,5:30,
35453946,2024-11-05,5:45,2024-11-05 5:45,-24.7,-22.1,-21.6,2024-11-05,5:45,
35453947,2024-11-05,6:00,2024-11-05 6:00,-24.6,-22.2,-21.7,2024-11-05,6:00,
35453948,2024-11-05,6:15,2024-11-05 6:15,-24.5,-22,-21.5,2024-11-05,6:15,
35453949,2024-11-05,6:30,2024-11-05 6:30,-24.4,-21.8,-21.3,2024-11-05,6:30,
35453950,2024-11-05,6:45,2024-11-05 6:45,-24.2,-21.6,-21.1,2024-11-05,6:45,
35453951,2024-11-05,7:00,2024-11-05 7:00,-24,-21.4,-20.9,2024-11-05,7:00,
35453952,2024-11-05,7:15,2024-11-05 7:15,-23.8,-21.2,-20.7,2024-11-05,7:15,
35453953,2024-11-05,7:30,2024-11-05 7:30,-23.6,-21,-20.5,2024-11-05,7:30,
35453954,2024-11-05,7:45,2024-11-05 7:45,-23.4,-21.4,-20.9,2024-11-05,7:45,
35453955,2024-11-05,8:00,2024-11-05 8:00,-23.2,-21.8,-21.3,2024-11-05,8:00,
35453956,2024-11-05,8:15,2024-11-05 8:15,-23,-22.2,-21.7,2024-11-05,8:15,
35453957,2024-11-05,8:30,2024-11-05 8:30,-22.8,-22.6,-22.1,2024-11-05,8:30,
35453958,2024-11-05,8:45,2024-11-05 8:45,-22.6,-23,-22.5,2024-11-05,8:45,
35453959,2024-11-05,9:00,2024-11-05 9:00,-22.2,-22.8,-22.3,2024-11-05,9:00,
35453960,2024-11-05,9:15,2024-11-05 9:15,-22.2,-22.7,-22.2,2024-11-05,9:15,
35453961,2024-11-05,9:30,2024-11-05 9:30,-22.2,-22.6,-22.1,2024-11-05,9:30,
35453962,2024-11-05,9:45,2024-11-05 9:45,-22.7,-22.5,-22,2024-11-05,9:45,
35453963,2024-11-05,10:00,2024-11-05 10:00,-23.2,-22.7,-22.2,2024-11-05,10:00,
35453964,2024-11-05,10:15,2024-11-05 10:15,-23.7,-22.9,-22.4,2024-11-05,10:15,
35453965,2024-11-05,10:30,2024-11-05 10:30,-24.2,-23.1,-22.6,2024-11-05,10:30,
35453966,2024-11-05,10:45,2024-11-05 10:45,-24.7,-23.3,-22.8,2024-11-05,10:45,
35453967,2024-11-05,11:00,2024-11-05 11:00,-25.2,-23.5,-23,2024-11-05,11:00,
35453968,2024-11-05,11:15,2024-11-05 11:15,-25.7,-23.7,-23.2,2024-11-05,11:15,
35453969,2024-11-05,11:30,2024-11-05 11:30,-26.2,-23.9,-23.4,2024-11-05,11:30,
35453970,2024-11-05,11:45,2024-11-05 11:45,-26.7,-24.1,-23.6,2024-11-05,11:45,
35453971,2024-11-05,12:00,2024-11-05 12:00,-27.2,-24.4,-23.9,2024-11-05,12:00,
35453972,2024-11-05,12:15,2024-11-05 12:15,-27.7,-24.7,-24.2,2024-11-05,12:15,
35453973,2024-11-05,12:30,2024-11-05 12:30,-28.2,-25,-24.5,2024-11-05,12:30,
35453974,2024-11-05,12:45,2024-11-05 12:45,-28.7,-25.3,-24.8,2024-11-05,12:45,
35453975,2024-11-05,13:00,2024-11-05 13:00,-29.2,-25.6,-25.1,2024-11-05,13:00,
35453976,2024-11-05,13:15,2024-11-05 13:15,-29.7,-25.9,-25.4,2024-11-05,13:15,
35453977,2024-11-05,13:30,2024-11-05 13:30,-30.2,-26.2,-25.7,2024-11-05,13:30,
35453978,2024-11-05,13:45,2024-11-05 13:45,-30.7,-25.8,-25.3,2024-11-05,13:45,
35453979,2024-11-05,14:00,2024-11-05 14:00,-31.2,-25.4,-24.9,2024-11-05,14:00,
35453980,2024-11-05,14:15,2024-11-05 14:15,-31.7,-25,-24.5,2024-11-05,14:15,
35453981,2024-11-05,14:30,2024-11-05 14:30,-32.4,-24.8,-24.3,2024-11-05,14:30,
35453982,2024-11-05,14:45,2024-11-05 14:45,-32.2,-24.6,-24.1,2024-11-05,14:45,
35453983,2024-11-05,15:00,2024-11-05 15:00,-32,-24.4,-23.9,2024-11-05,15:00,
35453984,2024-11-05,15:15,2024-11-05 15:15,-31.8,-24.2,-23.7,2024-11-05,15:15,
35453985,2024-11-05,15:30,2024-11-05 15:30,-31.6,-24,-23.5,2024-11-05,15:30,
35453986,2024-11-05,15:45,2024-11-05 15:45,-31.7,-24.1,-23.6,2024-11-05,15:45,
35453987,2024-11-05,16:00,2024-11-05 16:00,-31.8,-24.2,-23.7,2024-11-05,16:00,
35453988,2024-11-05,16:15,2024-11-05 16:15,-31.9,-24.3,-23.8,2024-11-05,16:15,
35453989,2024-11-05,16:30,2024-11-05 16:30,-32,-24.4,-23.9,2024-11-05,16:30,
35453990,2024-11-05,16:45,2024-11-05 16:45,-32.1,-24.5,-24,2024-11-05,16:45,
35453991,2024-11-05,17:00,2024-11-05 17:00,-32.2,-24.6,-24.1,2024-11-05,17:00,
35453992,2024-11-05,17:15,2024-11-05 17:15,-32,-24.4,-23.9,2024-11-05,17:15,
35453993,2024-11-05,17:30,2024-11-05 17:30,-31.8,-24.2,-23.7,2024-11-05,17:30,
35453994,2024-11-05,17:45,2024-11-05 17:45,-31.6,-24,-23.5,2024-11-05,17:45,
35453995,2024-11-05,18:00,2024-11-05 18:00,-31.4,-23.8,-23.3,2024-11-05,18:00,
35453996,2024-11-05,18:15,2024-11-05 18:15,-31.1,-23.5,-23,2024-11-05,18:15,
35453997,2024-11-05,18:30,2024-11-05 18:30,-30.8,-23.2,-22.7,2024-11-05,18:30,
35453998,2024-11-05,18:45,2024-11-05 18:45,-30.5,-22.9,-22.4,2024-11-05,18:45,
35453999,2024-11-05,19:00,2024-11-05 19:00,-30.3,-22.6,-22.1,2024-11-05,19:00,
35454000,2024-11-05,19:15,2024-11-05 19:15,-30.2,-22.5,-22,2024-11-05,19:15,
35454001,2024-11-05,19:30,2024-11-05 19:30,-30.5,-22.8,-22.3,2024-11-05,19:30,
35454002,2024-11-05,19:45,2024-11-05 19:45,-30.8,-23.1,-22.6,2024-11-05,19:45,
35454003,2024-11-05,20:00,2024-11-05 20:00,-31.1,-23.4,-22.9,2024-11-05,20:00,
35454004,2024-11-05,20:15,2024-11-05 20:15,-31.4,-23.7,-23.2,2024-11-05,20:15,
35454005,2024-11-05,20:30,2024-11-05 20:30,-31.7,-24,-23.5,2024-11-05,20:30,
35454006,2024-11-05,20:45,2024-11-05 20:45,-32,-24.3,-23.8,2024-11-05,20:45,
35454007,2024-11-05,21:00,2024-11-05 21:00,-32.3,-24.6,-24.1,2024-11-05,21:00,
35454008,2024-11-05,21:15,2024-11-05 21:15,-32.6,-24.9,-24.4,2024-11-05,21:15,
35454009,2024-11-05,21:30,2024-11-05 21:30,-32.4,-24.6,-24.1,2024-11-05,21:30,
35454010,2024-11-05,21:45,2024-11-05 21:45,-32.2,-24.3,-23.8,2024-11-05,21:45,
35454011,2024-11-05,22:00,2024-11-05 22:00,-32,-24,-23.5,2024-11-05,22:00,
35454012,2024-11-05,22:15,2024-11-05 22:15,-31.8,-23.7,-23.2,2024-11-05,22:15,
35454013,2024-11-05,22:30,2024-11-05 22:30,-31.6,-23.4,-22.9,2024-11-05,22:30,
35454014,2024-11-05,22:45,2024-11-05 22:45,-31.4,-23.1,-22.6,2024-11-05,22:45,
35454015,2024-11-05,23:00,2024-11-05 23:00,-31.2,-22.8,-22.3,2024-11-05,23:00,
35454016,2024-11-05,23:15,2024-11-05 23:15,-31,-22.5,-22,2024-11-05,23:15,
35454017,2024-11-05,23:30,2024-11-05 23:30,-30.8,-22.9,-22.4,2024-11-05,23:30,
35454018,2024-11-05,23:45,2024-11-05 23:45,-31.1,-23.2,-22.7,2024-11-05,23:45,
35454019,2024-11-06,0:00,2024-11-06 0:00,-31.4,-23.5,-23,2024-11-06,0:00,
35454020,2024-11-06,0:15,2024-11-06 0:15,-31.7,-23.8,-23.3,2024-11-06,0:15,
35454021,2024-11-06,0:30,2024-11-06 0:30,-32,-24.1,-23.6,2024-11-06,0:30,
35454022,2024-11-06,0:45,2024-11-06 0:45,-32.3,-24.4,-23.9,2024-11-06,0:45,
35454023,2024-11-06,1:00,2024-11-06 1:00,-32.6,-24.7,-24.2,2024-11-06,1:00,
35454024,2024-11-06,1:15,2024-11-06 1:15,-32.9,-25,-24.5,2024-11-06,1:15,
35454025,2024-11-06,1:30,2024-11-06 1:30,-33.2,-25.3,-24.8,2024-11-06,1:30,
35454026,2024-11-06,1:45,2024-11-06 1:45,-32.8,-25.6,-25.1,2024-11-06,1:45,
35454027,2024-11-06,2:00,2024-11-06 2:00,-32.4,-25.9,-25.4,2024-11-06,2:00,
35454028,2024-11-06,2:15,2024-11-06 2:15,-32,-25.7,-25.2,2024-11-06,2:15,
35454029,2024-11-06,2:30,2024-11-06 2:30,-31.6,-25.5,-25,2024-11-06,2:30,
35454030,2024-11-06,2:45,2024-11-06 2:45,-31.2,-25.3,-24.8,2024-11-06,2:45,
35454031,2024-11-06,3:00,2024-11-06 3:00,-30.8,-25.1,-24.6,2024-11-06,3:00,
35454032,2024-11-06,3:15,2024-11-06 3:15,-30.4,-24.9,-24.4,2024-11-06,3:15,
35454033,2024-11-06,3:30,2024-11-06 3:30,-30,-24.7,-24.2,2024-11-06,3:30,
35454034,2024-11-06,3:45,2024-11-06 3:45,-30.1,-24.5,-24,2024-11-06,3:45,
35454035,2024-11-06,4:00,2024-11-06 4:00,-30.2,-24.3,-23.8,2024-11-06,4:00,
35454036,2024-11-06,4:15,2024-11-06 4:15,-30.3,-24.1,-23.6,2024-11-06,4:15,
35454037,2024-11-06,4:30,2024-11-06 4:30,-30.4,-23.9,-23.4,2024-11-06,4:30,
35454038,2024-11-06,4:45,2024-11-06 4:45,-30.5,-23.7,-23.2,2024-11-06,4:45,
35454039,2024-11-06,5:00,2024-11-06 5:00,-30.6,-23.5,-23,2024-11-06,5:00,
35454040,2024-11-06,5:15,2024-11-06 5:15,-30.7,-23.3,-22.8,2024-11-06,5:15,
35454041,2024-11-06,5:30,2024-11-06 5:30,-31,-23.1,-22.6,2024-11-06,5:30,
35454042,2024-11-06,5:45,2024-11-06 5:45,-31.3,-22.9,-22.4,2024-11-06,5:45,
35454043,2024-11-06,6:00,2024-11-06 6:00,-31.6,-22.7,-22.2,2024-11-06,6:00,
35454044,2024-11-06,6:15,2024-11-06 6:15,-31.9,-22.5,-22,2024-11-06,6:15,
35454045,2024-11-06,6:30,2024-11-06 6:30,-31.5,-22.9,-22.4,2024-11-06,6:30,
35454046,2024-11-06,6:45,2024-11-06 6:45,-31.1,-23.3,-22.8,2024-11-06,6:45,
35454047,2024-11-06,7:00,2024-11-06 7:00,-30.7,-22.8,-22.3,2024-11-06,7:00,
35454048,2024-11-06,7:15,2024-11-06 7:15,-30.2,-22.5,-22,2024-11-06,7:15,
35454049,2024-11-06,7:30,2024-11-06 7:30,-29.7,-23,-22.5,2024-11-06,7:30,
35454050,2024-11-06,7:45,2024-11-06 7:45,-29.2,-23.5,-23,2024-11-06,7:45,
35454051,2024-11-06,8:00,2024-11-06 8:00,-28.7,-24,-23.5,2024-11-06,8:00,
35454052,2024-11-06,8:15,2024-11-06 8:15,-28.2,-24.5,-24,2024-11-06,8:15,
35454053,2024-11-06,8:30,2024-11-06 8:30,-27.7,-25,-24.5,2024-11-06,8:30,
35454054,2024-11-06,8:45,2024-11-06 8:45,-27.2,-25.5,-25,2024-11-06,8:45,
35454055,2024-11-06,9:00,2024-11-06 9:00,-26.5,-25.3,-24.8,2024-11-06,9:00,
35454056,2024-11-06,9:15,2024-11-06 9:15,-26.6,-25.4,-24.9,2024-11-06,9:15,
35454057,2024-11-06,9:30,2024-11-06 9:30,-26.7,-25.5,-25,2024-11-06,9:30,
35454058,2024-11-06,9:45,2024-11-06 9:45,-26.8,-25.6,-25.1,2024-11-06,9:45,
35454059,2024-11-06,10:00,2024-11-06 10:00,-26.9,-25.7,-25.2,2024-11-06,10:00,
35454060,2024-11-06,10:15,2024-11-06 10:15,-27,-25.8,-25.3,2024-11-06,10:15,
35454061,2024-11-06,10:30,2024-11-06 10:30,-27.1,-25.9,-25.4,2024-11-06,10:30,
35454062,2024-11-06,10:45,2024-11-06 10:45,-27.2,-26,-25.5,2024-11-06,10:45,
35454063,2024-11-06,11:00,2024-11-06 11:00,-27.3,-26.1,-25.6,2024-11-06,11:00,
35454064,2024-11-06,11:15,2024-11-06 11:15,-27.4,-26.2,-25.7,2024-11-06,11:15,
35454065,2024-11-06,11:30,2024-11-06 11:30,-27.5,-26.3,-25.8,2024-11-06,11:30,
35454066,2024-11-06,11:45,2024-11-06 11:45,-27.6,-26.4,-25.9,2024-11-06,11:45,
35454067,2024-11-06,12:00,2024-11-06 12:00,-27.3,-26.5,-26,2024-11-06,12:00,
35454068,2024-11-06,12:15,2024-11-06 12:15,-27,-26.3,-25.8,2024-11-06,12:15,
35454069,2024-11-06,12:30,2024-11-06 12:30,-26.7,-26.1,-25.6,2024-11-06,12:30,
35454070,2024-11-06,12:45,2024-11-06 12:45,-26.4,-25.9,-25.4,2024-11-06,12:45,
35454071,2024-11-06,13:00,2024-11-06 13:00,-26.1,-25.7,-25.2,2024-11-06,13:00,
35454072,2024-11-06,13:15,2024-11-06 13:15,-25.8,-25.5,-25,2024-11-06,13:15,
35454073,2024-11-06,13:30,2024-11-06 13:30,-25.5,-25.3,-24.8,2024-11-06,13:30,
35454074,2024-11-06,13:45,2024-11-06 13:45,-25.4,-25.1,-24.6,2024-11-06,13:45,
35454075,2024-11-06,14:00,2024-11-06 14:00,-25.3,-25,-24.5,2024-11-06,14:00,
35454076,2024-11-06,14:15,2024-11-06 14:15,-25.1,-25,-24.5,2024-11-06,14:15,
35454077,2024-11-06,14:30,2024-11-06 14:30,-24.9,-24.8,-24.3,2024-11-06,14:30,
35454078,2024-11-06,14:45,2024-11-06 14:45,-24.7,-24.6,-24.1,2024-11-06,14:45,
35454079,2024-11-06,15:00,2024-11-06 15:00,-24.5,-24.4,-23.9,2024-11-06,15:00,
35454080,2024-11-06,15:15,2024-11-06 15:15,-24.3,-24.2,-23.7,2024-11-06,15:15,
35454081,2024-11-06,15:30,2024-11-06 15:30,-24.1,-24,-23.5,2024-11-06,15:30,
35454082,2024-11-06,15:45,2024-11-06 15:45,-23.9,-23.8,-23.3,2024-11-06,15:45,
35454083,2024-11-06,16:00,2024-11-06 16:00,-23.7,-23.6,-23.1,2024-11-06,16:00,
35454084,2024-11-06,16:15,2024-11-06 16:15,-23.5,-23.4,-22.9,2024-11-06,16:15,
35454085,2024-11-06,16:30,2024-11-06 16:30,-23.3,-23.2,-22.7,2024-11-06,16:30,
35454086,2024-11-06,16:45,2024-11-06 16:45,-23.1,-23,-22.5,2024-11-06,16:45,
35454087,2024-11-06,17:00,2024-11-06 17:00,-22.9,-22.8,-22.3,2024-11-06,17:00,
35454088,2024-11-06,17:15,2024-11-06 17:15,-22.7,-22.6,-22.1,2024-11-06,17:15,
35454089,2024-11-06,17:30,2024-11-06 17:30,-22.5,-22.4,-21.9,2024-11-06,17:30,
35454090,2024-11-06,17:45,2024-11-06 17:45,-22.3,-22.2,-21.7,2024-11-06,17:45,
35454091,2024-11-06,18:00,2024-11-06 18:00,-22.1,-22,-21.5,2024-11-06,18:00,
35454092,2024-11-06,18:15,2024-11-06 18:15,-22.2,-21.8,-21.3,2024-11-06,18:15,
35454093,2024-11-06,18:30,2024-11-06 18:30,-22.3,-22.2,-21.7,2024-11-06,18:30,
35454094,2024-11-06,18:45,2024-11-06 18:45,-22.4,-22.6,-22.1,2024-11-06,18:45,
35454095,2024-11-06,19:00,2024-11-06 19:00,-22.5,-23,-22.5,2024-11-06,19:00,
35454096,2024-11-06,19:15,2024-11-06 19:15,-22.6,-23.4,-22.9,2024-11-06,19:15,
35454097,2024-11-06,19:30,2024-11-06 19:30,-22.7,-23.8,-23.3,2024-11-06,19:30,
35454098,2024-11-06,19:45,2024-11-06 19:45,-22.8,-24.2,-23.7,2024-11-06,19:45,
35454099,2024-11-06,20:00,2024-11-06 20:00,-22.9,-24.4,-23.9,2024-11-06,20:00,
35454100,2024-11-06,20:15,2024-11-06 20:15,-22.6,-24.6,-24.1,2024-11-06,20:15,
35454101,2024-11-06,20:30,2024-11-06 20:30,-22.3,-24.8,-24.3,2024-11-06,20:30,
35454102,2024-11-06,20:45,2024-11-06 20:45,-22,-25,-24.5,2024-11-06,20:45,
35454103,2024-11-06,21:00,2024-11-06 21:00,-21.7,-25.2,-24.7,2024-11-06,21:00,
35454104,2024-11-06,21:15,2024-11-06 21:15,-21.6,-25.4,-24.9,2024-11-06,21:15,
35454105,2024-11-06,21:30,2024-11-06 21:30,-21.5,-25.2,-24.7,2024-11-06,21:30,
35454106,2024-11-06,21:45,2024-11-06 21:45,-21.6,-25.1,-24.6,2024-11-06,21:45,
35454107,2024-11-06,22:00,2024-11-06 22:00,-21.7,-25,-24.5,2024-11-06,22:00,
35454108,2024-11-06,22:15,2024-11-06 22:15,-21.8,-24.9,-24.4,2024-11-06,22:15,
35454109,2024-11-06,22:30,2024-11-06 22:30,-21.9,-24.8,-24.3,2024-11-06,22:30,
35454110,2024-11-06,22:45,2024-11-06 22:45,-22,-24.7,-24.2,2024-11-06,22:45,
35454111,2024-11-06,23:00,2024-11-06 23:00,-22.1,-24.6,-24.1,2024-11-06,23:00,
35454112,2024-11-06,23:15,2024-11-06 23:15,-22.2,-24.5,-24,2024-11-06,23:15,
35454113,2024-11-06,23:30,2024-11-06 23:30,-22.3,-24.4,-23.9,2024-11-06,23:30,
35454114,2024-11-06,23:45,2024-11-06 23:45,-22.4,-24.3,-23.8,2024-11-06,23:45,
35454115,2024-11-07,0:00,2024-11-07 0:00,-22.5,-24.2,-23.7,2024-11-07,0:00,
35454116,2024-11-07,0:15,2024-11-07 0:15,-22.6,-24.1,-23.6,2024-11-07,0:15,
35454117,2024-11-07,0:30,2024-11-07 0:30,-22.7,-24,-23.5,2024-11-07,0:30,
35454118,2024-11-07,0:45,2024-11-07 0:45,-22.8,-23.9,-23.4,2024-11-07,0:45,
35454119,2024-11-07,1:00,2024-11-07 1:00,-22.9,-23.8,-23.3,2024-11-07,1:00,
35454120,2024-11-07,1:15,2024-11-07 1:15,-23,-23.7,-23.2,2024-11-07,1:15,
35454121,2024-11-07,1:30,2024-11-07 1:30,-23.1,-23.6,-23.1,2024-11-07,1:30,
35454122,2024-11-07,1:45,2024-11-07 1:45,-23.2,-23.5,-23,2024-11-07,1:45,
35454123,2024-11-07,2:00,2024-11-07 2:00,-23.3,-23.4,-22.9,2024-11-07,2:00,
35454124,2024-11-07,2:15,2024-11-07 2:15,-23.4,-23.3,-22.8,2024-11-07,2:15,
35454125,2024-11-07,2:30,2024-11-07 2:30,-23.5,-23.2,-22.7,2024-11-07,2:30,
35454126,2024-11-07,2:45,2024-11-07 2:45,-23.6,-23.1,-22.6,2024-11-07,2:45,
35454127,2024-11-07,3:00,2024-11-07 3:00,-23.7,-23,-22.5,2024-11-07,3:00,
35454128,2024-11-07,3:15,2024-11-07 3:15,-23.8,-22.9,-22.4,2024-11-07,3:15,
35454129,2024-11-07,3:30,2024-11-07 3:30,-23.9,-22.8,-22.3,2024-11-07,3:30,
35454130,2024-11-07,3:45,2024-11-07 3:45,-24,-22.9,-22.4,2024-11-07,3:45,
35454131,2024-11-07,4:00,2024-11-07 4:00,-24.1,-23,-22.5,2024-11-07,4:00,
35454132,2024-11-07,4:15,2024-11-07 4:15,-24.2,-23.1,-22.6,2024-11-07,4:15,
35454133,2024-11-07,4:30,2024-11-07 4:30,-24.3,-23.2,-22.7,2024-11-07,4:30,
35454134,2024-11-07,4:45,2024-11-07 4:45,-24.4,-23.3,-22.8,2024-11-07,4:45,
35454135,2024-11-07,5:00,2024-11-07 5:00,-24.5,-23.4,-22.9,2024-11-07,5:00,
35454136,2024-11-07,5:15,2024-11-07 5:15,-24.6,-23.5,-23,2024-11-07,5:15,
35454137,2024-11-07,5:30,2024-11-07 5:30,-24.7,-23.6,-23.1,2024-11-07,5:30,
35454138,2024-11-07,5:45,2024-11-07 5:45,-24.8,-23.7,-23.2,2024-11-07,5:45,
35454139,2024-11-07,6:00,2024-11-07 6:00,-24.9,-23.8,-23.3,2024-11-07,6:00,
35454140,2024-11-07,6:15,2024-11-07 6:15,-25,-23.9,-23.4,2024-11-07,6:15,
35454141,2024-11-07,6:30,2024-11-07 6:30,-25.1,-24,-23.5,2024-11-07,6:30,
35454142,2024-11-07,6:45,2024-11-07 6:45,-25.2,-24.1,-23.6,2024-11-07,6:45,
35454143,2024-11-07,7:00,2024-11-07 7:00,-25.3,-24.2,-23.7,2024-11-07,7:00,
35454144,2024-11-07,7:15,2024-11-07 7:15,-25.4,-24.3,-23.8,2024-11-07,7:15,
35454145,2024-11-07,7:30,2024-11-07 7:30,-25.5,-24.4,-23.9,2024-11-07,7:30,
35454146,2024-11-07,7:45,2024-11-07 7:45,-25.6,-24.5,-24,2024-11-07,7:45,
35454147,2024-11-07,8:00,2024-11-07 8:00,-25.7,-24.6,-24.1,2024-11-07,8:00,
35454148,2024-11-07,8:15,2024-11-07 8:15,-25.8,-24.7,-24.2,2024-11-07,8:15,
35454149,2024-11-07,8:30,2024-11-07 8:30,-25.6,-24.6,-24.1,2024-11-07,8:30,
35454150,2024-11-07,8:45,2024-11-07 8:45,-25.4,-24.5,-24,2024-11-07,8:45,
35454151,2024-11-07,9:00,2024-11-07 9:00,-25.2,-24.4,-23.9,2024-11-07,9:00,
