35453951,05/11/2024,7:15:00,2024-11-05,7:15:00,2024-11-05 7:15:00,-25.1,-23.3,-22.8
35453952,05/11/2024,7:30:00,2024-11-05,7:30:00,2024-11-05 7:30:00,-25,-23.1,-22.6
35453953,05/11/2024,7:45:00,2024-11-05,7:45:00,2024-11-05 7:45:00,-24.9,-22.9,-22.4
35453954,05/11/2024,8:00:00,2024-11-05,8:00:00,2024-11-05 8:00:00,-24.8,-22.7,-22.2
35453955,05/11/2024,8:15:00,2024-11-05,8:15:00,2024-11-05 8:15:00,-24.7,-22.5,-22
35453956,05/11/2024,8:30:00,2024-11-05,8:30:00,2024-11-05 8:30:00,-24.6,-22.3,-21.8
35453957,05/11/2024,8:45:00,2024-11-05,8:45:00,2024-11-05 8:45:00,-24.5,-22.1,-21.6
35453958,05/11/2024,9:00:00,2024-11-05,9:00:00,2024-11-05 9:00:00,-24.1,-22.2,-21.7
35453959,05/11/2024,9:15:00,2024-11-05,9:15:00,2024-11-05 9:15:00,-24.3,-22.3,-21.8
35453960,05/11/2024,9:30:00,2024-11-05,9:30:00,2024-11-05 9:30:00,-24.5,-22.4,-21.9
35453961,05/11/2024,9:45:00,2024-11-05,9:45:00,2024-11-05 9:45:00,-24.7,-22.5,-22
35453962,05/11/2024,10:00:00,2024-11-05,10:00:00,2024-11-05 10:00:00,-24.9,-22.6,-22.1
35453963,05/11/2024,10:15:00,2024-11-05,10:15:00,2024-11-05 10:15:00,-25.1,-22.7,-22.2
35453964,05/11/2024,10:30:00,2024-11-05,10:30:00,2024-11-05 10:30:00,-25.3,-22.8,-22.3
35453965,05/11/2024,10:45:00,2024-11-05,10:45:00,2024-11-05 10:45:00,-25.5,-22.9,-22.4
35453966,05/11/2024,11:00:00,2024-11-05,11:00:00,2024-11-05 11:00:00,-25.7,-23,-22.5
35453967,05/11/2024,11:15:00,2024-11-05,11:15:00,2024-11-05 11:15:00,-25.9,-23.1,-22.6
35453968,05/11/2024,11:30:00,2024-11-05,11:30:00,2024-11-05 11:30:00,-26.1,-23.2,-22.7
35453969,05/11/2024,11:45:00,2024-11-05,11:45:00,2024-11-05 11:45:00,-26.3,-23.3,-22.8
35453970,05/11/2024,12:00:00,2024-11-05,12:00:00,2024-11-05 12:00:00,-26.5,-23.6,-23.1
35453971,05/11/2024,12:15:00,2024-11-05,12:15:00,2024-11-05 12:15:00,-26.7,-23.9,-23.4
35453972,05/11/2024,12:30:00,2024-11-05,12:30:00,2024-11-05 12:30:00,-26.9,-24.2,-23.7
35453973,05/11/2024,12:45:00,2024-11-05,12:45:00,2024-11-05 12:45:00,-27.3,-24.5,-24
35453974,05/11/2024,13:00:00,2024-11-05,13:00:00,2024-11-05 13:00:00,-27.7,-24.8,-24.3
35453975,05/11/2024,13:15:00,2024-11-05,13:15:00,2024-11-05 13:15:00,-28.1,-25.1,-24.6
35453976,05/11/2024,13:30:00,2024-11-05,13:30:00,2024-11-05 13:30:00,-28.5,-25.4,-24.9
35453977,05/11/2024,13:45:00,2024-11-05,13:45:00,2024-11-05 13:45:00,-28.9,-25.7,-25.2
35453978,05/11/2024,14:00:00,2024-11-05,14:00:00,2024-11-05 14:00:00,-29.3,-26,-25.5
35453979,05/11/2024,14:15:00,2024-11-05,14:15:00,2024-11-05 14:15:00,-29.7,-26.3,-25.8
35453980,05/11/2024,14:30:00,2024-11-05,14:30:00,2024-11-05 14:30:00,-29.8,-26.1,-25.6
35453981,05/11/2024,14:45:00,2024-11-05,14:45:00,2024-11-05 14:45:00,-29.3,-25.8,-25.3
35453982,05/11/2024,15:00:00,2024-11-05,15:00:00,2024-11-05 15:00:00,-28.8,-25.5,-25
35453983,05/11/2024,15:15:00,2024-11-05,15:15:00,2024-11-05 15:15:00,-28.3,-25.2,-24.7
35453984,05/11/2024,15:30:00,2024-11-05,15:30:00,2024-11-05 15:30:00,-27.8,-24.9,-24.4
35453985,05/11/2024,15:45:00,2024-11-05,15:45:00,2024-11-05 15:45:00,-27.3,-24.6,-24.1
35453986,05/11/2024,16:00:00,2024-11-05,16:00:00,2024-11-05 16:00:00,-26.8,-24.3,-23.8
35453987,05/11/2024,16:15:00,2024-11-05,16:15:00,2024-11-05 16:15:00,-26.3,-24,-23.5
35453988,05/11/2024,16:30:00,2024-11-05,16:30:00,2024-11-05 16:30:00,-25.8,-23.7,-23.2
35453989,05/11/2024,16:45:00,2024-11-05,16:45:00,2024-11-05 16:45:00,-25.3,-23.4,-22.9
35453990,05/11/2024,17:00:00,2024-11-05,17:00:00,2024-11-05 17:00:00,-24.8,-23.2,-22.7
35453991,05/11/2024,17:15:00,2024-11-05,17:15:00,2024-11-05 17:15:00,-24.3,-23,-22.5
35453992,05/11/2024,17:30:00,2024-11-05,17:30:00,2024-11-05 17:30:00,-23.8,-22.8,-22.3
35453993,05/11/2024,17:45:00,2024-11-05,17:45:00,2024-11-05 17:45:00,-23.5,-22.6,-22.1
35453994,05/11/2024,18:00:00,2024-11-05,18:00:00,2024-11-05 18:00:00,-23.2,-22.4,-21.9
35453995,05/11/2024,18:15:00,2024-11-05,18:15:00,2024-11-05 18:15:00,-22.9,-22.2,-21.7
35453996,05/11/2024,18:30:00,2024-11-05,18:30:00,2024-11-05 18:30:00,-22.6,-21.9,-21.4
35453997,05/11/2024,18:45:00,2024-11-05,18:45:00,2024-11-05 18:45:00,-22.3,-21.6,-21.1
35453998,05/11/2024,19:00:00,2024-11-05,19:00:00,2024-11-05 19:00:00,-22,-21.3,-20.8
35453999,05/11/2024,19:15:00,2024-11-05,19:15:00,2024-11-05 19:15:00,-21.9,-21,-20.5
35454000,05/11/2024,19:30:00,2024-11-05,19:30:00,2024-11-05 19:30:00,-22,-20.9,-20.4
35454001,05/11/2024,19:45:00,2024-11-05,19:45:00,2024-11-05 19:45:00,-22.1,-20.8,-20.3
35454002,05/11/2024,20:00:00,2024-11-05,20:00:00,2024-11-05 20:00:00,-22.2,-20.7,-20.2
35454003,05/11/2024,20:15:00,2024-11-05,20:15:00,2024-11-05 20:15:00,-22.3,-20.6,-20.1
35454004,05/11/2024,20:30:00,2024-11-05,20:30:00,2024-11-05 20:30:00,-22.4,-20.5,-20
35454005,05/11/2024,20:45:00,2024-11-05,20:45:00,2024-11-05 20:45:00,-22.5,-20.4,-19.9
35454006,05/11/2024,21:00:00,2024-11-05,21:00:00,2024-11-05 21:00:00,-22.6,-20.3,-19.8
35454007,05/11/2024,21:15:00,2024-11-05,21:15:00,2024-11-05 21:15:00,-22.7,-20.2,-19.7
35454008,05/11/2024,21:30:00,2024-11-05,21:30:00,2024-11-05 21:30:00,-22.8,-20.1,-19.6
35454009,05/11/2024,21:45:00,2024-11-05,21:45:00,2024-11-05 21:45:00,-22.9,-20,-19.5
35454010,05/11/2024,22:00:00,2024-11-05,22:00:00,2024-11-05 22:00:00,-23,-19.9,-19.4
35454011,05/11/2024,22:15:00,2024-11-05,22:15:00,2024-11-05 22:15:00,-23.1,-19.8,-19.3
35454012,05/11/2024,22:30:00,2024-11-05,22:30:00,2024-11-05 22:30:00,-23.2,-19.7,-19.2
35454013,05/11/2024,22:45:00,2024-11-05,22:45:00,2024-11-05 22:45:00,-23.3,-19.6,-19.1
35454014,05/11/2024,23:00:00,2024-11-05,23:00:00,2024-11-05 23:00:00,-23.4,-19.5,-19
35454015,05/11/2024,23:15:00,2024-11-05,23:15:00,2024-11-05 23:15:00,-23.5,-19.4,-18.9
35454016,05/11/2024,23:30:00,2024-11-05,23:30:00,2024-11-05 23:30:00,-23.6,-19.3,-18.8
35454017,05/11/2024,23:45:00,2024-11-05,23:45:00,2024-11-05 23:45:00,-23.7,-19.2,-18.7
35454018,06/11/2024,0:00:00,2024-11-06,0:00:00,2024-11-06 0:00:00,-23.8,-19.1,-18.6
35454019,06/11/2024,0:15:00,2024-11-06,0:15:00,2024-11-06 0:15:00,-23.9,-19.3,-18.8
35454020,06/11/2024,0:30:00,2024-11-06,0:30:00,2024-11-06 0:30:00,-24,-19.5,-19
35454021,06/11/2024,0:45:00,2024-11-06,0:45:00,2024-11-06 0:45:00,-24.1,-19.7,-19.2
35454022,06/11/2024,1:00:00,2024-11-06,1:00:00,2024-11-06 1:00:00,-24.2,-19.9,-19.4
35454023,06/11/2024,1:15:00,2024-11-06,1:15:00,2024-11-06 1:15:00,-24.3,-20.1,-19.6
35454024,06/11/2024,1:30:00,2024-11-06,1:30:00,2024-11-06 1:30:00,-24.4,-20.3,-19.8
35454025,06/11/2024,1:45:00,2024-11-06,1:45:00,2024-11-06 1:45:00,-24.5,-20.5,-20
35454026,06/11/2024,2:00:00,2024-11-06,2:00:00,2024-11-06 2:00:00,-24.6,-20.7,-20.2
35454027,06/11/2024,2:15:00,2024-11-06,2:15:00,2024-11-06 2:15:00,-24.7,-20.9,-20.4
35454028,06/11/2024,2:30:00,2024-11-06,2:30:00,2024-11-06 2:30:00,-24.8,-21.1,-20.6
35454029,06/11/2024,2:45:00,2024-11-06,2:45:00,2024-11-06 2:45:00,-24.9,-21.3,-20.8
35454030,06/11/2024,3:00:00,2024-11-06,3:00:00,2024-11-06 3:00:00,-25,-21.5,-21
35454031,06/11/2024,3:15:00,2024-11-06,3:15:00,2024-11-06 3:15:00,-25.1,-21.7,-21.2
35454032,06/11/2024,3:30:00,2024-11-06,3:30:00,2024-11-06 3:30:00,-24.9,-21.9,-21.4
35454033,06/11/2024,3:45:00,2024-11-06,3:45:00,2024-11-06 3:45:00,-24.7,-22.1,-21.6
35454034,06/11/2024,4:00:00,2024-11-06,4:00:00,2024-11-06 4:00:00,-24.5,-22.3,-21.8
35454035,06/11/2024,4:15:00,2024-11-06,4:15:00,2024-11-06 4:15:00,-24.3,-22.5,-22
35454036,06/11/2024,4:30:00,2024-11-06,4:30:00,2024-11-06 4:30:00,-24.1,-22.7,-22.2
35454037,06/11/2024,4:45:00,2024-11-06,4:45:00,2024-11-06 4:45:00,-23.9,-22.9,-22.4
35454038,06/11/2024,5:00:00,2024-11-06,5:00:00,2024-11-06 5:00:00,-23.7,-23.1,-22.6
35454039,06/11/2024,5:15:00,2024-11-06,5:15:00,2024-11-06 5:15:00,-23.5,-23.3,-22.8
35454040,06/11/2024,5:30:00,2024-11-06,5:30:00,2024-11-06 5:30:00,-23.3,-23.5,-23
35454041,06/11/2024,5:45:00,2024-11-06,5:45:00,2024-11-06 5:45:00,-23.1,-23.7,-23.2
35454042,06/11/2024,6:00:00,2024-11-06,6:00:00,2024-11-06 6:00:00,-22.9,-23.5,-23
35454043,06/11/2024,6:15:00,2024-11-06,6:15:00,2024-11-06 6:15:00,-22.7,-23.3,-22.8
35454044,06/11/2024,6:30:00,2024-11-06,6:30:00,2024-11-06 6:30:00,-22.5,-23.1,-22.6
35454045,06/11/2024,6:45:00,2024-11-06,6:45:00,2024-11-06 6:45:00,-22.3,-22.9,-22.4
35454046,06/11/2024,7:00:00,2024-11-06,7:00:00,2024-11-06 7:00:00,-22.1,-22.7,-22.2
35454047,06/11/2024,7:15:00,2024-11-06,7:15:00,2024-11-06 7:15:00,-21.9,-22.5,-22
35454048,06/11/2024,7:30:00,2024-11-06,7:30:00,2024-11-06 7:30:00,-21.7,-22.3,-21.8
35454049,06/11/2024,7:45:00,2024-11-06,7:45:00,2024-11-06 7:45:00,-21.5,-22.1,-21.6
35454050,06/11/2024,8:00:00,2024-11-06,8:00:00,2024-11-06 8:00:00,-21.3,-21.9,-21.4
35454051,06/11/2024,8:15:00,2024-11-06,8:15:00,2024-11-06 8:15:00,-21.1,-21.7,-21.2
35454052,06/11/2024,8:30:00,2024-11-06,8:30:00,2024-11-06 8:30:00,-20.9,-21.5,-21
35454053,06/11/2024,8:45:00,2024-11-06,8:45:00,2024-11-06 8:45:00,-20.8,-21.1,-20.6
35454054,06/11/2024,9:00:00,2024-11-06,9:00:00,2024-11-06 9:00:00,-21,-21,-20.5
35454055,06/11/2024,9:15:00,2024-11-06,9:15:00,2024-11-06 9:15:00,-21.2,-20.9,-20.4
35454056,06/11/2024,9:30:00,2024-11-06,9:30:00,2024-11-06 9:30:00,-21.4,-20.8,-20.3
35454057,06/11/2024,9:45:00,2024-11-06,9:45:00,2024-11-06 9:45:00,-21.6,-20.7,-20.2
35454058,06/11/2024,10:00:00,2024-11-06,10:00:00,2024-11-06 10:00:00,-21.8,-20.6,-20.1
35454059,06/11/2024,10:15:00,2024-11-06,10:15:00,2024-11-06 10:15:00,-22,-20.5,-20
35454060,06/11/2024,10:30:00,2024-11-06,10:30:00,2024-11-06 10:30:00,-22.2,-20.4,-19.9
35454061,06/11/2024,10:45:00,2024-11-06,10:45:00,2024-11-06 10:45:00,-22.4,-20.3,-19.8
35454062,06/11/2024,11:00:00,2024-11-06,11:00:00,2024-11-06 11:00:00,-22.6,-20.2,-19.7
35454063,06/11/2024,11:15:00,2024-11-06,11:15:00,2024-11-06 11:15:00,-22.8,-20.1,-19.6
35454064,06/11/2024,11:30:00,2024-11-06,11:30:00,2024-11-06 11:30:00,-23,-20,-19.5
35454065,06/11/2024,11:45:00,2024-11-06,11:45:00,2024-11-06 11:45:00,-23.2,-20.2,-19.7
35454066,06/11/2024,12:00:00,2024-11-06,12:00:00,2024-11-06 12:00:00,-23.4,-20.4,-19.9
35454067,06/11/2024,12:15:00,2024-11-06,12:15:00,2024-11-06 12:15:00,-23.6,-20.6,-20.1
35454068,06/11/2024,12:30:00,2024-11-06,12:30:00,2024-11-06 12:30:00,-23.8,-20.8,-20.3
35454069,06/11/2024,12:45:00,2024-11-06,12:45:00,2024-11-06 12:45:00,-24,-21,-20.5
35454070,06/11/2024,13:00:00,2024-11-06,13:00:00,2024-11-06 13:00:00,-24.2,-21.2,-20.7
35454071,06/11/2024,13:15:00,2024-11-06,13:15:00,2024-11-06 13:15:00,-24.4,-21.4,-20.9
35454072,06/11/2024,13:30:00,2024-11-06,13:30:00,2024-11-06 13:30:00,-24.1,-21.6,-21.1
35454073,06/11/2024,13:45:00,2024-11-06,13:45:00,2024-11-06 13:45:00,-23.8,-21.8,-21.3
35454074,06/11/2024,14:00:00,2024-11-06,14:00:00,2024-11-06 14:00:00,-23.5,-22,-21.5
35454075,06/11/2024,14:15:00,2024-11-06,14:15:00,2024-11-06 14:15:00,-23.2,-22.2,-21.7
35454076,06/11/2024,14:30:00,2024-11-06,14:30:00,2024-11-06 14:30:00,-23.1,-22.3,-21.8
35454077,06/11/2024,14:45:00,2024-11-06,14:45:00,2024-11-06 14:45:00,-23.3,-22.2,-21.7
35454078,06/11/2024,15:00:00,2024-11-06,15:00:00,2024-11-06 15:00:00,-23.5,-22.1,-21.6
35454079,06/11/2024,15:15:00,2024-11-06,15:15:00,2024-11-06 15:15:00,-23.7,-22,-21.5
35454080,06/11/2024,15:30:00,2024-11-06,15:30:00,2024-11-06 15:30:00,-23.9,-21.9,-21.4
35454081,06/11/2024,15:45:00,2024-11-06,15:45:00,2024-11-06 15:45:00,-24.1,-21.8,-21.3
35454082,06/11/2024,16:00:00,2024-11-06,16:00:00,2024-11-06 16:00:00,-24,-21.7,-21.2
35454083,06/11/2024,16:15:00,2024-11-06,16:15:00,2024-11-06 16:15:00,-23.9,-21.6,-21.1
35454084,06/11/2024,16:30:00,2024-11-06,16:30:00,2024-11-06 16:30:00,-23.8,-21.5,-21
35454085,06/11/2024,16:45:00,2024-11-06,16:45:00,2024-11-06 16:45:00,-23.7,-21.4,-20.9
35454086,06/11/2024,17:00:00,2024-11-06,17:00:00,2024-11-06 17:00:00,-23.6,-21.3,-20.8
35454087,06/11/2024,17:15:00,2024-11-06,17:15:00,2024-11-06 17:15:00,-23.5,-21.2,-20.7
35454088,06/11/2024,17:30:00,2024-11-06,17:30:00,2024-11-06 17:30:00,-23.4,-21.1,-20.6
35454089,06/11/2024,17:45:00,2024-11-06,17:45:00,2024-11-06 17:45:00,-23.3,-21,-20.5
35454090,06/11/2024,18:00:00,2024-11-06,18:00:00,2024-11-06 18:00:00,-23.2,-20.9,-20.4
35454091,06/11/2024,18:15:00,2024-11-06,18:15:00,2024-11-06 18:15:00,-23.1,-20.8,-20.3
35454092,06/11/2024,18:30:00,2024-11-06,18:30:00,2024-11-06 18:30:00,-23,-20.7,-20.2
35454093,06/11/2024,18:45:00,2024-11-06,18:45:00,2024-11-06 18:45:00,-22.9,-20.8,-20.3
35454094,06/11/2024,19:00:00,2024-11-06,19:00:00,2024-11-06 19:00:00,-22.8,-20.9,-20.4
35454095,06/11/2024,19:15:00,2024-11-06,19:15:00,2024-11-06 19:15:00,-22.7,-21,-20.5
35454096,06/11/2024,19:30:00,2024-11-06,19:30:00,2024-11-06 19:30:00,-22.6,-21.1,-20.6
35454097,06/11/2024,19:45:00,2024-11-06,19:45:00,2024-11-06 19:45:00,-22.5,-21.2,-20.7
35454098,06/11/2024,20:00:00,2024-11-06,20:00:00,2024-11-06 20:00:00,-22.4,-21.3,-20.8
35454099,06/11/2024,20:15:00,2024-11-06,20:15:00,2024-11-06 20:15:00,-22.1,-21.4,-20.9
35454100,06/11/2024,20:30:00,2024-11-06,20:30:00,2024-11-06 20:30:00,-21.8,-21.5,-21
35454101,06/11/2024,20:45:00,2024-11-06,20:45:00,2024-11-06 20:45:00,-21.5,-21.6,-21.1
35454102,06/11/2024,21:00:00,2024-11-06,21:00:00,2024-11-06 21:00:00,-21.2,-21.7,-21.2
35454103,06/11/2024,21:15:00,2024-11-06,21:15:00,2024-11-06 21:15:00,-20.9,-21.8,-21.3
35454104,06/11/2024,21:30:00,2024-11-06,21:30:00,2024-11-06 21:30:00,-21,-22.2,-21.7
35454105,06/11/2024,21:45:00,2024-11-06,21:45:00,2024-11-06 21:45:00,-21.3,-22.1,-21.6
35454106,06/11/2024,22:00:00,2024-11-06,22:00:00,2024-11-06 22:00:00,-21.6,-22,-21.5
35454107,06/11/2024,22:15:00,2024-11-06,22:15:00,2024-11-06 22:15:00,-21.9,-21.9,-21.4
35454108,06/11/2024,22:30:00,2024-11-06,22:30:00,2024-11-06 22:30:00,-22.2,-21.8,-21.3
35454109,06/11/2024,22:45:00,2024-11-06,22:45:00,2024-11-06 22:45:00,-22.5,-21.7,-21.2
35454110,06/11/2024,23:00:00,2024-11-06,23:00:00,2024-11-06 23:00:00,-22.8,-21.6,-21.1
35454111,06/11/2024,23:15:00,2024-11-06,23:15:00,2024-11-06 23:15:00,-23.1,-21.5,-21
35454112,06/11/2024,23:30:00,2024-11-06,23:30:00,2024-11-06 23:30:00,-23.4,-21.4,-20.9
35454113,06/11/2024,23:45:00,2024-11-06,23:45:00,2024-11-06 23:45:00,-23.7,-21.3,-20.8
35454114,07/11/2024,0:00:00,2024-11-07,0:00:00,2024-11-07 0:00:00,-24,-21.2,-20.7
35454115,07/11/2024,0:15:00,2024-11-07,0:15:00,2024-11-07 0:15:00,-24.3,-21.1,-20.6
35454116,07/11/2024,0:30:00,2024-11-07,0:30:00,2024-11-07 0:30:00,-24.6,-21,-20.5
35454117,07/11/2024,0:45:00,2024-11-07,0:45:00,2024-11-07 0:45:00,-24.9,-20.9,-20.4
35454118,07/11/2024,1:00:00,2024-11-07,1:00:00,2024-11-07 1:00:00,-25.2,-20.8,-20.3
35454119,07/11/2024,1:15:00,2024-11-07,1:15:00,2024-11-07 1:15:00,-25.5,-20.7,-20.2
35454120,07/11/2024,1:30:00,2024-11-07,1:30:00,2024-11-07 1:30:00,-25.8,-20.6,-20.1
35454121,07/11/2024,1:45:00,2024-11-07,1:45:00,2024-11-07 1:45:00,-26.1,-20.5,-20
35454122,07/11/2024,2:00:00,2024-11-07,2:00:00,2024-11-07 2:00:00,-26.4,-20.6,-20.1
35454123,07/11/2024,2:15:00,2024-11-07,2:15:00,2024-11-07 2:15:00,-26.7,-20.7,-20.2
35454124,07/11/2024,2:30:00,2024-11-07,2:30:00,2024-11-07 2:30:00,-27,-20.8,-20.3
35454125,07/11/2024,2:45:00,2024-11-07,2:45:00,2024-11-07 2:45:00,-26.9,-20.9,-20.4
35454126,07/11/2024,3:00:00,2024-11-07,3:00:00,2024-11-07 3:00:00,-26.8,-21,-20.5
